ticket_id,title,description,category,priority,resolution,created_date,status,resolution_time_hours
INCB420L,High latency on network segment [segment],Interface [interface] showing 83% bandwidth utilization. Network congestion detected.,Network,High,Updated routing tables on [router]. Traffic now following optimal paths to [destination].,16-08-2025 10:36,Resolved,55
INCU812T,Switch port failure on SW-DMZ-01,Interface [interface] showing 81% bandwidth utilization. Network congestion detected.,Network,Critical,Implemented traffic shaping and upgraded [interface] bandwidth. Utilization reduced to 95%.,12-04-2025 10:36,Closed,61
INCB140W,Switch port failure on SW-ACCESS-02,Interface [interface] showing 80% bandwidth utilization. Network congestion detected.,Network,High,Corrected VLAN [vlan_id] configuration on SW-CORE-01. Inter-VLAN routing restored.,06-11-2025 10:36,Resolved,7
INCB155E,Wireless connectivity issues in [area],Interface [interface] showing 80% bandwidth utilization. Network congestion detected.,Network,Medium,Corrected VLAN [vlan_id] configuration on SW-MGMT-01. Inter-VLAN routing restored.,01-12-2025 10:36,Closed,28
INCB246S,Network connectivity issues in Building B,Interface [interface] showing 75% bandwidth utilization. Network congestion detected.,Network,Low,Replaced faulty port module on SW-MGMT-01. All 19 devices reconnected successfully.,27-10-2025 10:36,Closed,56
INCZ142H,DNS resolution failures for app.company.com,Interface [interface] showing 74% bandwidth utilization. Network congestion detected.,Network,Medium,Expanded DHCP pool range for subnet [subnet]. Additional 42 IP addresses available.,04-04-2025 10:36,Closed,64
INCN601X,Routing table corruption on [router],Interface [interface] showing 71% bandwidth utilization. Network congestion detected.,Network,Medium,Replaced faulty port module on SW-DMZ-01. All 40 devices reconnected successfully.,19-07-2025 10:36,Closed,45
INCU172S,Confluence application error - [error_type],Integration between SharePoint and File Service broken. Data exchange failing with error ERR_002.,Application,Medium,Fixed [error_type] by updating application configuration. Deployed hotfix and verified error resolution.,19-04-2025 10:36,Resolved,69
INCG855E,Salesforce deployment failed,Integration between SharePoint and API Service broken. Data exchange failing with error ERR_001.,Application,High,Optimized database queries and application caching. Performance improved by 36%.,08-10-2025 10:36,Closed,46
INCM344A,User unable to login to Salesforce,Integration between Salesforce and Web Service broken. Data exchange failing with error ERR_001.,Application,Low,Reset user credentials and cleared authentication cache. User successfully logged in.,13-06-2025 10:36,Resolved,54
INCB845A,ERP database connection failed,Integration between Salesforce and Mail Service broken. Data exchange failing with error ERR_001.,Application,Critical,Reconfigured integration settings. Data exchange between SharePoint and Web Service restored.,27-11-2025 10:36,Closed,17
INCW393P,Confluence application error - [error_type],Integration between Jira and File Service broken. Data exchange failing with error ERR_001.,Application,Low,Increased API timeout values and optimized service calls. API response times now within acceptable range.,14-04-2025 10:36,Resolved,27
INCI846E,User unable to login to CRM,Integration between Jira and Database Service broken. Data exchange failing with error ERR_004.,Application,Critical,Restarted database connection pool. Fixed connection string configuration and verified connectivity.,27-02-2026 10:36,Resolved,46
INCT523D,HRMS application error - [error_type],Integration between Jenkins and Web Service broken. Data exchange failing with error ERR_004.,Application,Low,Optimized database queries and application caching. Performance improved by 40%.,23-02-2026 10:36,Closed,69
INCB129C,API timeout in Salesforce,Integration between Jenkins and Mail Service broken. Data exchange failing with error ERR_001.,Application,High,Restarted database connection pool. Fixed connection string configuration and verified connectivity.,21-11-2025 10:36,Closed,39
INCO265Y,SharePoint database connection failed,Integration between Jenkins and File Service broken. Data exchange failing with error ERR_001.,Application,Critical,Investigated deployment pipeline. Fixed configuration issue and successfully deployed version [version].,10-12-2025 10:36,Closed,55
INCM924B,Integration failure between Salesforce and Database Service,Integration between Jenkins and Database Service broken. Data exchange failing with error ERR_004.,Application,Medium,Reset user credentials and cleared authentication cache. User successfully logged in.,03-08-2025 10:36,Closed,44
INCC442D,Feature not working in Salesforce,Integration between Jenkins and API Service broken. Data exchange failing with error ERR_004.,Application,Critical,Corrected sync problem by increasing API rate limits and optimizing sync batch processing. All pending updates processed. Added performance monitoring.,10-10-2025 10:36,Closed,60
INCQ572T,User unable to login to SharePoint,Integration between ERP and Mail Service broken. Data exchange failing with error ERR_003.,Application,Medium,Optimized database queries and application caching. Performance improved by 53%.,20-06-2025 10:36,Closed,49
INCY573N,HRMS UI rendering problems,Integration between ERP and Mail Service broken. Data exchange failing with error ERR_001.,Application,Medium,Increased API timeout values and optimized service calls. API response times now within acceptable range.,03-05-2025 10:36,Resolved,31
INCN225O,Jira database connection failed,Integration between ERP and API Service broken. Data exchange failing with error ERR_001.,Application,Critical,Restarted database connection pool. Fixed connection string configuration and verified connectivity.,29-06-2025 10:36,Closed,12
INCI425P,Performance issues with Salesforce,Integration between CRM and File Service broken. Data exchange failing with error ERR_003.,Application,Critical,Reset user credentials and cleared authentication cache. User successfully logged in.,23-02-2026 10:36,Closed,16
INCC480O,Performance issues with Salesforce,Integration between Confluence and Mail Service broken. Data exchange failing with error ERR_003.,Application,Critical,Fixed [error_type] by updating application configuration. Deployed hotfix and verified error resolution.,12-02-2026 10:36,Closed,5
INCS593V,Database connection timeout - ProductionDB,Index fragmentation on [table_name] exceeds threshold. Query performance severely impacted.,Database,Medium,Added additional storage and configured automatic growth. Space monitoring alerts implemented.,02-02-2026 10:36,Resolved,53
INCK762P,Database backup failed for ProductionDB,Index fragmentation on [table_name] exceeds threshold. Query performance severely impacted.,Database,High,Added additional storage and configured automatic growth. Space monitoring alerts implemented.,15-06-2025 10:36,Closed,23
INCO905L,Data corruption detected in UserDB,Index fragmentation on [table_name] exceeds threshold. Query performance severely impacted.,Database,Low,Added additional storage and configured automatic growth. Space monitoring alerts implemented.,06-05-2025 10:36,Resolved,18
INCR703X,Database space running low - CustomerDB,Index fragmentation on [table_name] exceeds threshold. Query performance severely impacted.,Database,High,Configured transaction log backup and implemented log management. Log space issues resolved.,23-10-2025 10:36,Closed,14
INCS567Z,Data corruption detected in CustomerDB,Index fragmentation on [table_name] exceeds threshold. Query performance severely impacted.,Database,Critical,Configured transaction log backup and implemented log management. Log space issues resolved.,12-01-2026 10:36,Closed,32
INCX250F,Replication lag in UserDB cluster,Index fragmentation on [table_name] exceeds threshold. Query performance severely impacted.,Database,High,Fixed backup script configuration and verified storage connectivity. Backup completed successfully.,20-01-2026 10:36,Resolved,61
INCH144D,Database backup failed for CustomerDB,Index fragmentation on [table_name] exceeds threshold. Query performance severely impacted.,Database,Low,Fixed backup script configuration and verified storage connectivity. Backup completed successfully.,03-10-2025 10:36,Closed,32
INCR036L,Database space running low - CustomerDB,Index fragmentation on [table_name] exceeds threshold. Query performance severely impacted.,Database,Critical,Identified problematic queries and optimized transaction isolation levels. Deadlock frequency reduced.,08-12-2025 10:36,Closed,33
INCF988B,Data corruption detected in InventoryDB,Index fragmentation on [table_name] exceeds threshold. Query performance severely impacted.,Database,Medium,Identified problematic queries and optimized transaction isolation levels. Deadlock frequency reduced.,21-02-2026 10:36,Closed,55
INCX269Q,Data corruption detected in CustomerDB,Index fragmentation on [table_name] exceeds threshold. Query performance severely impacted.,Database,Medium,Optimized connection pool settings and restarted database services. Connection stability restored.,14-04-2025 10:36,Resolved,17
INCT914Q,Transaction log full in UserDB,Index fragmentation on [table_name] exceeds threshold. Query performance severely impacted.,Database,Critical,Optimized replication settings and network connectivity. Lag reduced to acceptable levels.,06-11-2025 10:36,Closed,40
INCU100B,Index rebuild required for CustomerDB,Index fragmentation on [table_name] exceeds threshold. Query performance severely impacted.,Database,Medium,Optimized replication settings and network connectivity. Lag reduced to acceptable levels.,07-05-2025 10:36,Closed,65
INCH220S,Database backup failed for AnalyticsDB,Index fragmentation on [table_name] exceeds threshold. Query performance severely impacted.,Database,Critical,Rebuilt fragmented indexes during maintenance window. Query performance restored to baseline.,30-11-2025 10:36,Resolved,5
